	0.03	-0.00	areal	0	0	-4
16:15:19.823 -> euler	-23.76	11.38	4.48	areal	-1864	366	-529
16:15:19.823 -> euler	-24.26	11.62	4.32	areal	-1878	379	-537
16:15:19.823 -> euler	-24.73	11.83	4.17	areal	-1888	384	-541
16:15:19.863 -> euler	-25.15	12.04	4.02	areal	-1901	385	-543
16:15:19.863 -> euler	-25.50	12.24	3.89	areal	-1922	391	-544
16:15:19.863 -> euler	-25.80	12.41	3.75	areal	-1952	403	-545
16:15:19.863 -> euler	-26.08	12.58	3.63	areal	-1988	418	-549
16:15:19.903 -> euler	-26.37	12.74	3.52	areal	-2026	432	-553
16:15:19.903 -> euler	-26.68	12.88	3.41	areal	-2063	439	-558
16:15:19.903 -> euler	-27.00	13.02	3.31	areal	-2096	439	-568
16:15:19.903 -> euler	-27.33	13.15	3.22	areal	-2089	436	-571
16:15:19.943 -> euler	-27.58	13.29	3.11	areal	-1899	447	-562
16:15:19.943 -> euler	-27.52	13.43	3.02	areal	-1654	489	-555
16:15:19.943 -> euler	-27.08	13.50	2.97	areal	-1563	525	-565
16:15:19.943 -> euler	-26.46	13.52	2.97	areal	-1608	522	-578
16:15:19.983 -> euler	-26.00	13.50	2.99	areal	-1788	483	-591
16:15:19.983 -> euler	-25.86	13.47	3.01	areal	-1988	424	-606
16:15:19.983 -> euler	-26.00	13.45	3.03	areal	-2171	363	-620
16:15:19.983 -> euler	-26.28	13.43	3.03	areal	-2317	305	-633
16:15:20.023 -> euler	-26.53	13.42	3.02	areal	-2429	251	-642
16:15:20.023 -> euler	-26.73	13.41	2.99	areal	-2524	209	-644
16:15:20.023 -> euler	-26.90	13.40	2.94	areal	-2613	179	-641
16:15:20.023 -> euler	-27.11	13.40	2.88	areal	-2694	167	-637
16:15:20.063 -> euler	-27.42	13.41	2.79	areal	-2760	168	-631
16:15:20.063 -> euler	-27.87	13.43	2.68	areal	-2813	182	-630
16:15:20.063 -> euler	-28.49	13.47	2.54	areal	-2853	194	-634
16:15:20.063 -> euler	-29.22	13.52	2.39	areal	-2866	196	-640
16:15:20.103 -> euler	-30.00	13.59	2.22	areal	-2864	191	-646
16:15:20.103 -> euler	-30.79	13.67	2.03	areal	-2853	178	-647
16:15:20.103 -> euler	-31.53	13.75	1.83	areal	-2837	166	-644
16:15:20.103 -> euler	-32.20	13.83	1.62	areal	-2797	165	-641
16:15:20.142 -> euler	-32.80	13.92	1.40	areal	-2636	156	-651
16:15:20.142 -> euler	-33.32	14.04	1.15	areal	-2363	181	-688
16:15:20.142 -> euler	-33.60	14.09	0.91	areal	-2246	267	-722
16:15:20.142 -> euler	-33.63	14.13	0.70	areal	-2138	316	-733
16:15:20.183 -> euler	-33.55	14.15	0.52	areal	-2114	324	-717
16:15:20.183 -> euler	-33.52	14.14	0.36	areal	-2203	294	-696
16:15:20.183 -> euler	-33.61	14.10	0.21	areal	-2351	245	-683
16:15:20.183 -> euler	-33.83	14.07	0.06	areal	-2508	190	-670
16:15:20.229 -> euler	-34.15	14.03	-0.09	areal	-2657	135	-657
16:15:20.229 -> euler	-34.51	14.00	-0.26	areal	-2778	81	-644
16:15:20.229 -> euler	-34.89	13.98	-0.45	areal	-2843	29	-640
16:15:20.229 -> euler	-35.24	13.97	-0.64	areal	-2837	-19	-652
16:15:20.229 -> euler	-35.56	13.95	-0.85	areal	-2775	-57	-668
16:15:20.263 -> euler	-35.81	13.95	-1.06	areal	-2707	-71	-669
16:15:20.263 -> euler	-36.00	13.92	-1.28	areal	-2647	-66	-657
16:15:20.263 -> euler	-36.16	13.88	-1.48	areal	-2586	-48	-638
16:15:20.302 -> euler	-36.30	13.84	-1.67	areal	-2557	-33	-620
16:15:20.302 -> euler	-36.44	13.77	-1.85	areal	-2564	-44	-607
16:15:20.302 -> euler	-36.57	13.71	-2.00	areal	-2604	-77	-600
16:15:20.302 -> euler	-36.70	13.65	-2.14	areal	-2661	-122	-600
16:15:20.342 -> euler	-36.80	13.59	-2.26	areal	-2699	-156	-599
16:15:20.342 -> euler	-36.86	13.52	-2.38	areal	-2720	-167	-589
16:15:20.342 -> euler	-36.83	13.45	-2.49	areal	-2734	-177	-579
16:15:20.342 -> euler	-36.74	13.39	-2.58	areal	-2744	-179	-574
16:15:20.382 -> euler	-36.60	13.33	-2.66	areal	-2750	-175	-579
16:15:20.382 -> euler	-36.45	13.28	-2.72	areal	-2756	-186	-592
16:15:20.382 -> euler	-36.29	13.23	-2.77	areal	-2760	-211	-599
16:15:20.382 -> euler	-36.12	13.19	-2.79	areal	-2753	-244	-600
16:15:20.419 -> euler	-35.93	13.15	-2.82	areal	-2747	-279	-600
16:15:20.419 -> euler	-35.70	13.12	-2.82	areal	-2741	-310	-604
16:15:20.419 -> euler	-35.45	13.08	-2.82	areal	-2740	-338	-614
16:15:20.419 -> euler	-35.17	13.04	-2.81	areal	-2744	-373	-631
16:15:20.462 -> euler	-34.90	13.01	-2.78	areal	-2753	-410	-649
16:15:20.462 -> euler	-34.65	12.97	-2.76	areal	-2767	-447	-673
16:15:20.462 -> euler	-34.43	12.94	-2.73	areal	-2792	-480	-700
16:15:20.462 -> euler	-34.21	12.91	-2.71	areal	-2822	-510	-738
16:15:20.502 -> euler	-33.97	12.88	-2.70	areal	-2878	-532	-779
16:15:20.502 -> euler	-33.72	12.87	-2.71	areal	-2889	-532	-806
16:15:20.502 -> euler	-33.47	12.86	-2.73	areal	-2896	-539	-823
16:15:20.502 -> euler	-33.23	12.86	-2.77	areal	-2913	-543	-837
16:15:20.542 -> euler	-33.01	12.87	-2.81	areal	-2917	-549	-845
16:15:20.542 -> euler	-32.80	12.89	-2.88	areal	-2920	-556	-843
16:15:20.542 -> euler	-32.59	12.92	-2.95	areal	-2912	-555	-839
16:15:20.542 -> euler	-32.40	12.95	-3.04	areal	-2896	-552	-829
16:15:20.582 -> euler	-32.22	12.98	-3.13	areal	-2868	-540	-816
16:15:20.582 -> euler	-32.06	13.02	-3.24	areal	-2850	-525	-797
16:15:20.582 -> euler	-31.92	13.05	-3.32	areal	-2818	-507	-777
16:15:20.582 -> euler	-31.81	13.07	-3.41	areal	-2789	-496	-759
16:15:20.622 -> euler	-31.70	13.10	-3.48	areal	-2759	-491	-746
16:15:20.622 -> euler	-31.59	13.12	-3.54	areal	-2732	-496	-739
16:15:20.622 -> euler	-31.50	13.12	-3.58	areal	-2700	-504	-738
16:15:20.622 -> euler	-31.38	13.11	-3.61	areal	-2663	-522	-735
16:15:20.662 -> euler	-31.25	13.08	-3.62	areal	-2630	-544	-730
16:15:20.662 -> euler	-31.12	13.04	-3.62	areal	-2605	-561	-726
16:15:20.662 -> euler	-30.96	12.97	-3.60	areal	-2593	-572	-721
16:15:20.662 -> euler	-30.78	12.89	-3.56	areal	-2584	-576	-715
16:15:20.702 -> euler	-30.61	12.78	-3.50	areal	-2583	-576	-706
16:15:20.702 -> euler	-30.44	12.66	-3.44	areal	-2584	-575	-695
16:15:20.702 -> euler	-30.28	12.53	-3.37	areal	-2589	-566	-684
16:15:20.702 -> euler	-30.14	12.39	-3.27	areal	-2590	-554	-676
16:15:20.747 -> euler	-30.02	12.24	-3.18	areal	-2588	-540	-670
16:15:20.747 -> euler	-29.90	12.08	-3.06	areal	-2576	-527	-661
16:15:20.747 -> euler	-29.79	11.93	-2.94	areal	-2559	-516	-653
16:15:20.747 -> euler	-29.70	11.77	-2.80	areal	-2545	-496	-648
16:15:20.747 -> euler	-29.61	11.61	-2.66	areal	-2536	-480	-647
16:15:20.790 -> euler	-29.54	11.45	-2.50	areal	-2528	-467	-649
16:15:20.790 -> euler	-29.49	11.29	-2.33	areal	-2526	-464	-655
16:15:20.790 -> euler	-29.46	11.14	-2.16	areal	-2523	-461	-664
16:15:20.790 -> euler	-29.45	11.00	-1.99	areal	-2521	-462	-676
16:15:20.832 -> euler	-29.47	10.87	-1.81	areal	-2504	-454	-687
16:15:20.832 -> euler	-29.50	10.75	-1.63	areal	-2506	-470	-704
16:15:20.832 -> euler	-29.55	10.63	-1.47	areal	-2484	-448	-715
16:15:20.832 -> euler	-29.62	10.52	-1.30	areal	-2476	-448	-723
16:15:20.872 -> euler	-29.74	10.43	-1.15	areal	-2434	-410	-742
16:15:20.872 -> euler	-29.90	10.35	-0.99	areal	-2421	-448	-760
16:15:20.872 -> euler	-30.02	10.27	-0.83	areal	-2385	-431	-768
16:15:20.872 -> euler	-30.15	10.19	-0.69	areal	-2370	-411	-757
16:15:20.912 -> euler	-30.30	10.11	-0.56	areal	-2326	-420	-763
16:15:20.912 -> euler	-30.41	10.05	-0.43	areal	-2276	-447	-779
16:15:20.912 -> euler	-30.48	9.97	-0.32	areal	-2245	-446	-791
16:15:20.912 -> euler	-30.51	9.90	-0.20	areal	-2215	-443	-804
16:15:20.951 -> euler	-30.53	9.82	-0.10	areal	-2198	-427	-812
16:15:20.951 -> euler	-30.56	9.73	-0.00	areal	-2182	-401	-820
16:15:20.951 -> euler	-30.55	9.65	0.08	areal	-2180	-341	-826
16:15:20.951 -> euler	-30.54	9.57	0.16	areal	-2166	-322	-833
16:15:20.992 -> euler	-30.50	9.49	0.24	areal	-2155	-327	-843
16:15:20.992 -> euler	-30.43	9.40	0.32	areal	-2137	-329	-855
16:15:20.992 -> euler	-30.36	9.32	0.38	areal	-2130	-325	-859
16:15:20.992 -> euler	-30.34	9.24	0.43	areal	-2127	-326	-859
16:15:21.032 -> euler	-30.35	9.16	0.49	areal	-2119	-332	-856
16:15:21.032 -> euler	-30.35	9.07	0.52	areal	-2113	-342	-851
16:15:21.032 -> euler	-30.33	8.99	0.55	areal	-2106	-336	-845
16:15:21.032 -> euler	-30.30	8.90	0.57	areal	-2106	-314	-834
16:15:21.072 -> euler	-30.28	8.81	0.58	areal	-2105	-281	-820
16:15:21.072 -> euler	-30.27	8.73	0.59	areal	-2108	-236	-795
16:15:21.072 -> euler	-30.28	8.64	0.59	areal	-2113	-196	-767
16:15:21.072 -> euler	-30.31	8.56	0.60	areal	-2108	-175	-747
16:15:21.112 -> euler	-30.38	8.49	0.60	areal	-2095	-182	-736
16:15:21.112 -> euler	-30.52	8.42	0.61	areal	-2068	-210	-733
16:15:21.112 -> euler	-30.72	8.36	0.62	areal	-2063	-250	-729
16:15:21.112 -> euler	-30.98	8.30	0.63	areal	-2042	-279	-723
16:15:21.160 -> euler	-31.28	8.22	0.64	areal	-2050	-265	-686
16:15:21.160 -> euler	-31.59	8.16	0.64	areal	-2048	-269	-650
16:15:21.160 -> euler	-31.90	8.09	0.64	areal	-2047	-308	-624
16:15:21.160 -> euler	-32.16	8.03	0.66	areal	-2042	-320	-609
16:15:21.160 -> euler	-32.42	7.96	0.67	areal	-2027	-331	-607
16:15:21.201 -> euler	-32.71	7.91	0.68	areal	-2007	-346	-611
16:15:21.201 -> euler	-33.02	7.85	0.70	areal	-2002	-354	-622
16:15:21.201 -> euler	-33.33	7.79	0.72	areal	-2000	-370	-635
16:15:21.201 -> euler	-33.61	7.74	0.73	areal	-1997	-388	-652
16:15:21.241 -> euler	-33.88	7.68	0.75	areal	-2006	-403	-679
16:15:21.241 -> euler	-34.15	7.63	0.77	areal	-2018	-420	-715
16:15:21.241 -> euler	-34.43	7.59	0.77	areal	-2029	-427	-760
16:15:21.241 -> euler	-34.73	7.54	0.78	areal	-2029	-447	-802
16:15:21.281 -> euler	-35.06	7.51	0.78	areal	-2026	-474	-853
16:15:21.281 -> euler	-35.38	7.48	0.78	areal	-2007	-517	-904
16:15:21.281 -> euler	-35.66	7.44	0.78	areal	-1981	-558	-951
16:15:21.281 -> euler	-35.90	7.40	0.76	areal	-1969	-571	-989
16:15:21.321 -> euler	-36.10	7.35	0.74	areal	-1973	-551	-1018
16:15:21.321 -> euler	-36.30	7.29	0.73	areal	-1986	-501	-1040
16:15:21.321 -> euler	-36.51	7.24	0.71	areal	-1998	-443	-1051
16:15:21.321 -> euler	-36.74	7.20	0.69	areal	-2001	-403	-1048
16:15:21.362 -> euler	-37.00	7.16	0.68	areal	-1989	-382	-1032
16:15:21.362 -> euler	-37.29	7.13	0.68	areal	-1966	-382	-1009
16:15:21.362 -> euler	-37.56	7.10	0.70	areal	-1936	-401	-979
16:15:21.362 -> euler	-37.81	7.08	0.72	areal	-1902	-434	-948
16:15:21.402 -> euler	-38.01	7.05	0.75	areal	-1870	-475	-914
16:15:21.402 -> euler	-38.18	7.02	0.80	areal	-1836	-507	-881
16:15:21.402 -> euler	-38.31	6.97	0.85	areal	-1812	-528	-851
16:15:21.402 -> euler	-38.44	6.92	0.91	areal	-1799	-526	-825
16:15:21.442 -> euler	-38.57	6.86	0.97	areal	-1791	-528	-808
16:15:21.442 -> euler	-38.71	6.79	1.04	areal	-1785	-530	-797
16:15:21.442 -> euler	-38.86	6.72	1.12	areal	-1782	-546	-792
16:15:21.442 -> euler	-39.01	6.64	1.20	areal	-1773	-567	-789
16:15:21.480 -> euler	-39.17	6.57	1.28	areal	-1766	-592	-788
16:15:21.480 -> euler	-39.32	6.48	1.36	areal	-1736	-623	-782
16:15:21.480 -> euler	-39.43	6.40	1.44	areal	-1705	-646	-779
16:15:21.480 -> euler	-39.51	6.29	1.52	areal	-1677	-654	-780
16:15:21.522 -> euler	-39.58	6.18	1.60	areal	-1656	-656	-784
16:15:21.522 -> euler	-39.65	6.07	1.68	areal	-1633	-636	-791
16:15:21.522 -> euler	-39.70	5.94	1.75	areal	-1620	-591	-801
16:15:21.522 -> euler	-39.76	5.81	1.84	areal	-1619	-516	-812
16:15:21.562 -> euler	-39.83	5.69	1.92	areal	-1631	-435	-827
16:15:21.562 -> euler	-39.90	5.57	2.01	areal	-1640	-394	-844
16:15:21.562 -> euler	-39.99	5.46	2.12	areal	-1639	-403	-855
16:15:21.562 -> euler	-40.06	5.36	2.23	areal	-1630	-469	-863
16:15:21.602 -> euler	-40.12	5.28	2.34	areal	-1599	-537	-870
16:15:21.602 -> euler	-40.16	5.18	2.44	areal	-1571	-604	-875
16:15:21.602 -> euler	-40.18	5.08	2.53	areal	-1539	-653	-877
16:15:21.602 -> euler	-40.17	4.98	2.61	areal	-1508	-678	-878
16:15:21.642 -> euler	-40.12	4.87	2.69	areal	-1475	-675	-880
16:15:21.642 -> euler	-40.07	4.75	2.75	areal	-1448	-649	-876
16:15:21.642 -> euler	-40.03	4.62	2.81	areal	-1426	-615	-867
16:15:21.642 -> euler	-39.98	4.49	2.87	areal	-1413	-585	-852
16:15:21.682 -> euler	-39.92	4.36	2.94	areal	-1405	-565	-838
16:15:21.682 -> euler	-39.87	4.24	3.00	areal	-1398	-554	-825
16:15:21.682 -> euler	-39.82	4.11	3.07	areal	-1392	-552	-815
16:15:21.682 -> euler	-39.78	3.99	3.13	areal	-1384	-552	-808
16:15:21.723 -> euler	-39.72	3.87	3.20	areal	-1378	-555	-805
16:15:21.723 -> euler	-39.68	3.76	3.26	areal	-1369	-556	-805
16:15:21.723 -> euler	-39.63	3.65	3.33	areal	-1361	-557	-801
16:15:21.723 -> euler	-39.58	3.54	3.39	areal	-1345	-555	-799
16:15:21.762 -> euler	-39.53	3.43	3.44	areal	-1333	-562	-791
16:15:21.762 -> euler	-39.47	3.32	3.51	areal	-1316	-564	-774
16:15:21.762 -> euler	-39.41	3.22	3.57	areal	-1311	-561	-757
16:15:21.762 -> euler	-39.37	3.12	3.62	areal	-1314	-555	-742
16:15:21.803 -> euler	-39.33	3.03	3.67	areal	-1320	-557	-730
16:15:21.803 -> euler	-39.30	2.94	3.72	areal	-1328	-559	-722
16:15:21.803 -> euler	-39.26	2.86	3.77	areal	-1336	-547	-719
16:15:21.803 -> euler	-39.24	2.78	3.80	areal	-1347	-527	-723
16:15:21.845 -> euler	-39.26	2.71	3.83	areal	-1354	-534	-726
16:15:21.845 -> euler	-39.31	2.67	3.86	areal	-1356	-525	-729
16:15:21.845 -> euler	-39.39	2.62	3.88	areal	-1368	-496	-731
16:15:21.845 -> euler	-39.51	2.58	3.90	areal	-1374	-490	-733
16:15:21.888 -> euler	-39.67	2.57	3.91	areal	-1360	-487	-732
16:15:21.888 -> euler	-39.81	2.57	3.92	areal	-1342	-494	-722
16:15:21.888 -> euler	-39.94	2.57	3.93	areal	-1314	-455	-705
16:15:21.888 -> euler	-40.09	2.58	3.94	areal	-1285	-449	-693
16:15:21.888 -> euler	-40.26	2.61	3.96	areal	-1267	-441	-689
16:15:21.922 -> euler	-40.43	2.63	3.99	areal	-1247	-464	-695
16:15:21.922 -> euler	-40.59	2.67	4.02	areal	-1226	-473	-702
16:15:21.922 -> euler	-40.75	2.69	4.05	areal	-1220	-477	-717
16:15:21.963 -> euler	-40.92	2.73	4.10	areal	-1208	-493	-735
16:15:21.963 -> euler	-41.11	2.76	4.14	areal	-1198	-509	-751
16:15:21.963 -> euler	-41.26	2.80	4.19	areal	-1189	-518	-767
16:15:21.963 -> euler	-41.39	2.83	4.24	areal	-1183	-517	-781
16:15:22.012 -> euler	-41.51	2.85	4.29	areal	-1170	-510	-788
16:15:22.012 -> euler	-41.60	2.87	4.35	areal	-1158	-518	-792
16:15:22.012 -> euler	-41.67	2.89	4.42	areal	-1144	-537	-797
16:15:22.012 -> euler	-41.72	2.91	4.48	areal	-1131	-571	-809
16:15:22.012 -> euler	-41.78	2.90	4.55	areal	-1109	-598	-825
16:15:22.052 -> euler	-41.84	2.89	4.61	areal	-1086	-621	-844
16:15:22.052 -> euler	-41.92	2.87	4.67	areal	-1059	-635	-858
16:15:22.052 -> euler	-41.97	2.82	4.72	areal	-1032	-649	-863
16:15:22.052 -> euler	-42.00	2.76	4.77	areal	-995	-663	-854
16:15:22.091 -> euler	-41.97	2.69	4.83	areal	-973	-668	-837
16:15:22.091 -> euler	-41.90	2.59	4.88	areal	-957	-653	-824
16:15:22.091 -> euler	-41.84	2.47	4.94	areal	-950	-636	-810
16:15:22.091 -> euler	-41.80	2.34	4.99	areal	-947	-606	-798
16:15:22.132 -> euler	-41.78	2.21	5.05	areal	-949	-574	-790
16:15:22.132 -> euler	-41.78	2.06	5.11	areal	-948	-542	-786
16:15:22.132 -> euler	-41.79	1.91	5.17	areal	-942	-516	-782
16:15:22.132 -> euler	-41.81	1.76	5.25	areal	-944	-498	-774
16:15:22.172 -> euler	-41.84	1.60	5.32	areal	-934	-487	-766
16:15:22.172 -> euler	-41.88	1.44	5.40	areal	-923	-480	-754
16:15:22.172 -> euler	-41.93	1.29	5.49	areal	-912	-478	-741
16:15:22.172 -> euler	-41.99	1.14	5.58	areal	-899	-487	-732
16:15:22.212 -> euler	-42.07	0.99	5.66	areal	-885	-500	-731
16:15:22.212 -> euler	-42.15	0.84	5.76	areal	-869	-514	-731
16:15:22.212 -> euler	-42.25	0.69	5.85	areal	-844	-537	-736
16:15:22.212 -> euler	-42.35	0.55	5.94	areal	-814	-566	-741
16:15:22.251 -> euler	-42.45	0.41	6.04	areal	-783	-597	-742
16:15:22.251 -> euler	-42.51	0.26	6.13	areal	-748	-630	-740
16:15:22.251 -> euler	-42.55	0.11	6.23	areal	-717	-661	-737
16:15:22.251 -> euler	-42.55	-0.04	6.32	areal	-687	-690	-734
16:15:22.292 -> euler	-42.52	-0.19	6.41	areal	-663	-716	-732
16:15:22.292 -> euler	-42.48	-0.36	6.50	areal	-638	-736	-733
16:15:22.292 -> euler	-42.45	-0.52	6.58	areal	-617	-747	-734
16:15:22.292 -> euler	-42.43	-0.69	6.66	areal	-594	-750	-730
16:15:22.332 -> euler	-42.43	-0.85	6.74	areal	-570	-743	-722
16:15:22.332 -> euler	-42.45	-1.02	6.81	areal	-545	-732	-712
16:15:22.332 -> euler	-42.48	-1.18	6.88	areal	-527	-716	-699
16:15:22.332 -> euler	-42.52	-1.35	6.95	areal	-503	-699	-684
16:15:22.372 -> euler	-42.56	-1.49	7.03	areal	-483	-685	-670
16:15:22.372 -> euler	-42.62	-1.64	7.10	areal	-463	-674	-657
16:15:22.372 -> euler	-42.68	-1.79	7.19	areal	-458	-662	-645
16:15:22.372 -> euler	-42.71	-1.92	7.27	areal	-456	-656	-635
16:15:22.412 -> euler	-42.75	-2.04	7.37	areal	-457	-650	-628
16:15:22.412 -> euler	-42.78	-2.15	7.46	areal	-453	-644	-617
16:15:22.412 -> euler	-42.83	-2.24	7.55	areal	-447	-636	-606
16:15:22.412 -> euler	-42.89	-2.32	7.64	areal	-440	-627	-598
16:15:22.452 -> euler	-42.96	-2.38	7.74	areal	-433	-619	-591
16:15:22.452 -> euler	-43.04	-2.43	7.83	areal	-430	-614	-586
16:15:22.452 -> euler	-43.11	-2.46	7.93	areal	-421	-610	-584
16:15:22.452 -> euler	-43.17	-2.47	8.02	areal	-407	-610	-581
16:15:22.492 -> euler	-43.21	-2.48	8.11	areal	-390	-611	-579
16:15:22.492 -> euler	-43.26	-2.46	8.20	areal	-372	-615	-577
16:15:22.492 -> euler	-43.29	-2.44	8.29	areal	-353	-620	-576
16:15:22.492 -> euler	-43.32	-2.41	8.38	areal	-333	-623	-576
16:15:22.531 -> euler	-43.33	-2.37	8.46	areal	-315	-628	-578
16:15:22.531 -> euler	-43.33	-2.32	8.54	areal	-298	-629	-583
16:15:22.531 -> euler	-43.32	-2.27	8.62	areal	-282	-625	-589
16:15:22.531 -> euler	-43.30	-2.22	8.69	areal	-267	-619	-594
16:15:22.572 -> euler	-43.31	-2.17	8.76	areal	-254	-612	-598
16:15:22.572 -> euler	-43.31	-2.11	8.83	areal	-240	-610	-601
16:15:22.572 -> euler	-43.31	-2.05	8.88	areal	-223	-605	-602
16:15:22.572 -> euler	-43.31	-2.00	8.94	areal	-213	-599	-603
16:15:22.612 -> euler	-43.30	-1.95	9.00	areal	-201	-592	-607
16:15:22.612 -> euler	-43.28	-1.90	9.05	areal	-199	-584	-610
16:15:22.612 -> euler	-43.27	-1.85	9.10	areal	-191	-575	-612
16:15:22.612 -> euler	-43.26	-1.82	9.15	areal	-182	-567	-616
16:15:22.660 -> euler	-43.25	-1.78	9.19	areal	-172	-557	-616
16:15:22.660 -> euler	-43.25	-1.74	9.23	areal	-167	-554	-618
16:15:22.660 -> euler	-43.25	-1.72	9.28	areal	-156	-550	-614
16:15:22.660 -> euler	-43.24	-1.70	9.32	areal	-148	-546	-611
16:15:22.660 -> euler	-43.23	-1.69	9.36	areal	-143	-544	-608
16:15:22.701 -> euler	-43.21	-1.68	9.40	areal	-136	-540	-605
16:15:22.701 -> euler	-43.20	-1.68	9.44	areal	-126	-537	-600
16:15:22.701 -> euler	-43.17	-1.69	9.48	areal	-116	-531	-595
16:15:22.701 -> euler	-43.14	-1.70	9.52	areal	-110	-523	-591
16:15:22.740 -> euler	-43.11	-1.72	9.56	areal	-101	-512	-586
16:15:22.740 -> euler	-43.08	-1.75	9.61	areal	-95	-496	-580
16:15:22.740 -> euler	-43.05	-1.79	9.65	areal	-90	-480	-575
16:15:22.740 -> euler	-43.02	-1.83	9.70	areal	-84	-466	-572
16:15:22.781 -> euler	-43.00	-1.88	9.75	areal	-74	-456	-565
16:15:22.781 -> euler	-42.98	-1.93	9.81	areal	-71	-449	-558
16:15:22.781 -> euler	-42.96	-1.99	9.87	areal	-66	-445	-555
16:15:22.781 -> euler	-42.95	-2.04	9.92	areal	-67	-446	-553
16:15:22.825 -> euler	-42.94	-2.10	9.98	areal	-64	-448	-551
16:15:22.825 -> euler	-42.93	-2.17	10.04	areal	-62	-454	-547
16:15:22.825 -> euler	-42.94	-2.23	10.10	areal	-59	-456	-541
16:15:22.825 -> euler	-42.95	-2.30	10.16	areal	-62	-456	-538
16:15:22.866 -> euler	-42.98	-2.37	10.21	areal	-64	-456	-534
16:15:22.866 -> euler	-42.99	-2.44	10.26	areal	-68	-460	-535
16:15:22.866 -> euler	-43.02	-2.52	10.31	areal	-74	-466	-536
16:15:22.866 -> euler	-43.05	-2.58	10.36	areal	-77	-471	-538
16:15:22.907 -> euler	-43.07	-2.65	10.40	areal	-73	-480	-540
16:15:22.907 -> euler	-43.08	-2.71	10.43	areal	-66	-485	-538
16:15:22.907 -> euler	-43.07	-2.77	10.46	areal	-57	-493	-537
16:15:22.907 -> euler	-43.06	-2.83	10.48	areal	-45	-497	-539
16:15:22.907 -> euler	-43.05	-2.89	10.49	areal	-31	-499	-538
16:15:22.950 -> euler	-43.05	-2.96	10.50	areal	-18	-503	-533
16:15:22.950 -> euler	-43.06	-3.01	10.50	areal	-3	-502	-526
16:15:22.950 -> euler	-43.06	-3.07	10.49	areal	8	-505	-518
16:15:22.950 -> euler	-43.07	-3.12	10.49	areal	18	-506	-514
16:15:22.991 -> euler	-43.06	-3.18	10.49	areal	26	-510	-511
16:15:22.991 -> euler	-43.06	-3.23	10.48	areal	37	-513	-510
16:15:22.991 -> euler	-43.05	-3.28	10.47	areal	52	-511	-506
16:15:22.991 -> euler	-43.04	-3.34	10.47	areal	74	-510	-502
16:15:23.030 -> euler	-43.01	-3.38	10.46	areal	93	-508	-503
16:15:23.030 -> euler	-42.98	-3.43	10.45	areal	112	-508	-505
16:15:23.030 -> euler	-42.95	-3.48	10.45	areal	128	-511	-503
16:15:23.030 -> euler	-42.92	-3.53	10.45	areal	144	-511	-504
16:15:23.070 -> euler	-42.86	-3.58	10.46	areal	163	-515	-503
16:15:23.070 -> euler	-42.81	-3.63	10.47	areal	180	-519	-498
16:15:23.070 -> euler	-42.76	-3.67	10.48	areal	198	-526	-494
16:15:23.070 -> euler	-42.71	-3.73	10.50	areal	217	-535	-488
16:15:23.111 -> euler	-42.67	-3.78	10.52	areal	240	-542	-483
16:15:23.111 -> euler	-42.63	-3.84	10.55	areal	265	-552	-477
16:15:23.111 -> euler	-42.59	-3.89	10.59	areal	282	-563	-471
16:15:23.111 -> euler	-42.54	-3.96	10.62	areal	299	-575	-471
16:15:23.158 -> euler	-42.47	-4.03	10.68	areal	314	-588	-475
16:15:23.158 -> euler	-42.38	-4.10	10.73	areal	323	-604	-476
16:15:23.158 -> euler	-42.28	-4.18	10.78	areal	329	-613	-473
16:15:23.158 -> euler	-42.18	-4.26	10.84	areal	332	-612	-468
16:15:23.158 -> euler	-42.08	-4.35	10.90	areal	319	-605	-455
16:15:23.201 -> euler	-42.01	-4.44	10.96	areal	301	-597	-442
16:15:23.201 -> euler	-41.98	-4.53	11.02	areal	285	-593	-431
16:15:23.201 -> euler	-41.99	-4.61	11.08	areal	275	-590	-414
16:15:23.201 -> euler	-42.01	-4.69	11.15	areal	268	-591	-399
16:15:23.237 -> euler	-42.03	-4.77	11.20	areal	261	-590	-387
16:15:23.237 -> euler	-42.05	-4.84	11.26	areal	249	-588	-375
16:15:23.237 -> euler	-42.07	-4.91	11.32	areal	236	-576	-362
16:15:23.237 -> euler	-42.08	-4.97	11.37	areal	226	-562	-348
16:15:23.272 -> euler	-42.13	-5.02	11.42	areal	214	-540	-331
16:15:23.272 -> euler	-42.21	-5.06	11.46	areal	208	-503	-315
16:15:23.272 -> euler	-42.33	-5.09	11.50	areal	205	-471	-303
16:15:23.311 -> euler	-42.46	-5.11	11.53	areal	211	-453	-292
16:15:23.311 -> euler	-42.61	-5.10	11.56	areal	210	-442	-290
16:15:23.311 -> euler	-42.76	-5.09	11.59	areal	208	-441	-295
16:15:23.311 -> euler	-42.91	-5.07	11.62	areal	195	-468	-306
16:15:23.347 -> euler	-43.09	-5.03	11.65	areal	193	-495	-322
16:15:23.347 -> euler	-43.27	-4.98	11.68	areal	200	-516	-333
16:15:23.347 -> euler	-43.45	-4.92	11.69	areal	201	-534	-344
16:15:23.347 -> euler	-43.64	-4.85	11.71	areal	220	-545	-355
16:15:23.387 -> euler	-43.80	-4.77	11.72	areal	230	-556	-366
16:15:23.387 -> euler	-43.95	-4.70	11.73	areal	217	-564	-375
16:15:23.387 -> euler	-44.13	-4.61	11.74	areal	204	-572	-405
