	0.02	-0.00	areal	0	0	-4
16:29:23.331 -> euler	-84.53	33.46	133.67	areal	5828	-3016	13099
16:29:23.378 -> euler	-84.72	33.82	133.59	areal	5839	-3054	13105
16:29:23.378 -> euler	-84.92	34.19	133.52	areal	5844	-3100	13110
16:29:23.378 -> euler	-85.09	34.54	133.44	areal	5849	-3153	13113
16:29:23.378 -> euler	-85.24	34.90	133.34	areal	5854	-3218	13117
16:29:23.378 -> euler	-85.36	35.25	133.24	areal	5858	-3291	13126
16:29:23.413 -> euler	-85.49	35.57	133.12	areal	5866	-3372	13138
16:29:23.413 -> euler	-85.60	35.87	132.98	areal	5864	-3459	13157
16:29:23.413 -> euler	-85.75	36.14	132.80	areal	5846	-3552	13178
16:29:23.413 -> euler	-85.96	36.37	132.58	areal	5814	-3653	13204
16:29:23.453 -> euler	-86.26	36.55	132.31	areal	5777	-3770	13230
16:29:23.453 -> euler	-86.65	36.67	131.98	areal	5736	-3898	13262
16:29:23.453 -> euler	-87.08	36.73	131.59	areal	5693	-4032	13300
16:29:23.453 -> euler	-87.57	36.73	131.12	areal	5645	-4167	13349
16:29:23.496 -> euler	-88.08	36.64	130.59	areal	5594	-4295	13411
16:29:23.496 -> euler	-88.61	36.48	129.97	areal	5549	-4415	13483
16:29:23.496 -> euler	-89.20	36.21	129.27	areal	5506	-4534	13559
16:29:23.496 -> euler	-89.85	35.84	128.49	areal	5469	-4654	13641
16:29:23.536 -> euler	-90.54	35.37	127.60	areal	5444	-4780	13720
16:29:23.536 -> euler	-91.26	34.77	126.64	areal	5428	-4916	13802
16:29:23.536 -> euler	-91.98	34.04	125.58	areal	5440	-5049	13889
16:29:23.536 -> euler	-92.69	33.17	124.43	areal	5476	-5177	13982
16:29:23.577 -> euler	-93.37	32.14	123.20	areal	5524	-5300	14079
16:29:23.577 -> euler	-94.00	30.95	121.89	areal	5563	-5404	14175
16:29:23.577 -> euler	-94.60	29.56	120.50	areal	5599	-5471	14252
16:29:23.577 -> euler	-95.14	28.00	119.02	areal	5633	-5480	14317
16:29:23.616 -> euler	-95.68	26.25	117.47	areal	5645	-5419	14375
16:29:23.616 -> euler	-96.16	24.32	115.82	areal	5629	-5284	14416
16:29:23.616 -> euler	-96.62	22.21	114.08	areal	5560	-5101	14433
16:29:23.616 -> euler	-97.06	19.93	112.21	areal	5406	-4906	14415
16:29:23.657 -> euler	-97.55	17.44	110.22	areal	5149	-4752	14351
16:29:23.657 -> euler	-98.17	14.77	108.06	areal	4790	-4672	14238
16:29:23.657 -> euler	-99.01	11.87	105.71	areal	4322	-4690	14083
16:29:23.657 -> euler	-100.10	8.73	103.13	areal	3744	-4824	13902
16:29:23.691 -> euler	-101.46	5.33	100.28	areal	3074	-5088	13681
16:29:23.691 -> euler	-103.14	1.66	97.13	areal	2262	-5501	13341
16:29:23.691 -> euler	-105.09	-2.30	93.65	areal	1256	-6027	12799
16:29:23.732 -> euler	-107.04	-6.57	89.77	areal	94	-6616	12003
16:29:23.732 -> euler	-108.65	-11.10	85.41	areal	-1254	-7286	10896
16:29:23.732 -> euler	-109.41	-15.89	80.55	areal	-2699	-7991	9407
16:29:23.732 -> euler	-109.10	-20.90	75.05	areal	-4142	-8741	7423
16:29:23.732 -> euler	-107.73	-26.08	68.70	areal	-5561	-9433	5045
16:29:23.777 -> euler	-105.24	-31.29	61.24	areal	-6925	-9751	2408
16:29:23.777 -> euler	-101.50	-36.30	52.31	areal	-8205	-10308	-512
16:29:23.777 -> euler	-95.87	-40.80	41.53	areal	-9039	-10622	-3567
16:29:23.777 -> euler	-88.00	-44.26	28.67	areal	-9613	-10653	-6183
16:29:23.827 -> euler	-78.02	-46.12	13.92	areal	-10310	-10466	-8382
16:29:23.827 -> euler	-67.14	-45.85	-1.6553265527	areal	-11236	-10045	-10134
16:29:23.827 -> euler	-54.53	-43.15	-16.88	areal	-8606	-9087	-10646
16:29:23.827 -> euler	-40.82	-40.85	-28.36	areal	-9705	-7836	-8764
16:29:23.827 -> euler	-41.38	-36.07	-38.69	areal	-12512	-7652	-7766
16:29:23.864 -> euler	-47.71	-30.25	-48.16	areal	-14842	-7553	-7752
16:29:23.864 -> euler	-54.29	-23.63	-56.42	areal	-16057	-6880	-6824
16:29:23.864 -> euler	-57.78	-16.71	-63.40	areal	-15976	-6091	-5491
16:29:23.864 -> euler	-60.01	-9.69	-69.37	areal	-13952	-5676	-4421
16:29:23.907 -> euler	-62.84	-2.95	-74.39	areal	-11366	-5461	-2680
16:29:23.907 -> euler	-66.26	3.21	-78.44	areal	-8987	-5002	-865
16:29:23.907 -> euler	-69.79	8.81	-81.60	areal	-7095	-4483	918
16:29:23.907 -> euler	-72.96	13.92	-83.88	areal	-6005	-4165	2549
16:29:23.945 -> euler	-75.61	18.59	-85.42	areal	-5609	-3922	3890
16:29:23.945 -> euler	-77.65	22.90	-86.30	areal	-5722	-3731	5053
16:29:23.945 -> euler	-78.95	26.87	-86.60	areal	-6283	-3549	5929
16:29:23.945 -> euler	-79.44	30.55	-86.43	areal	-7170	-3456	6506
16:29:23.981 -> euler	-79.20	33.95	-85.91	areal	-8183	-3517	6831
16:29:23.981 -> euler	-78.67	37.08	-85.14	areal	-9153	-3678	6910
16:29:23.981 -> euler	-78.25	39.90	-84.24	areal	-10063	-3805	6871
16:29:24.027 -> euler	-78.04	42.40	-83.21	areal	-10904	-3845	6826
16:29:24.027 -> euler	-77.91	44.60	-82.12	areal	-11688	-3836	6846
16:29:24.027 -> euler	-77.57	46.49	-81.01	areal	-12366	-3767	6865
16:29:24.027 -> euler	-76.83	48.11	-79.95	areal	-12902	-3667	6839
16:29:24.027 -> euler	-75.61	49.46	-78.98	areal	-13283	-3528	6783
16:29:24.066 -> euler	-74.01	50.60	-78.14	areal	-13513	-3331	6696
16:29:24.066 -> euler	-72.20	51.57	-77.43	areal	-13665	-3119	6583
16:29:24.066 -> euler	-70.44	52.40	-76.91	areal	-13728	-2927	6456
16:29:24.066 -> euler	-68.80	53.11	-76.56	areal	-13719	-2769	6360
16:29:24.107 -> euler	-67.29	53.73	-76.36	areal	-13638	-2621	6310
16:29:24.107 -> euler	-65.85	54.27	-76.29	areal	-13515	-2514	6283
16:29:24.107 -> euler	-64.46	54.76	-76.34	areal	-13377	-2466	6258
16:29:24.107 -> euler	-63.13	55.21	-76.51	areal	-13214	-2465	6255
16:29:24.146 -> euler	-61.84	55.63	-76.74	areal	-13036	-2508	6286
16:29:24.146 -> euler	-60.66	56.02	-77.04	areal	-12854	-2599	6346
16:29:24.146 -> euler	-59.62	56.37	-77.41	areal	-12680	-2722	6408
16:29:24.146 -> euler	-58.73	56.71	-77.85	areal	-12493	-2871	6461
16:29:24.187 -> euler	-57.95	57.03	-78.35	areal	-12262	-3038	6500
16:29:24.187 -> euler	-57.25	57.32	-78.86	areal	-12008	-3224	6548
16:29:24.187 -> euler	-56.55	57.58	-79.36	areal	-11714	-3404	6611
16:29:24.187 -> euler	-55.92	57.81	-79.84	areal	-11461	-3537	6682
16:29:24.231 -> euler	-55.28	58.02	-80.26	areal	-11238	-3687	6736
16:29:24.231 -> euler	-54.65	58.21	-80.63	areal	-11071	-3835	6786
16:29:24.231 -> euler	-54.00	58.38	-80.96	areal	-10949	-3988	6822
16:29:24.231 -> euler	-53.33	58.53	-81.24	areal	-10859	-4166	6855
16:29:24.276 -> euler	-52.60	58.66	-81.50	areal	-10776	-4371	6883
16:29:24.276 -> euler	-51.82	58.79	-81.69	areal	-10686	-4593	6909
16:29:24.276 -> euler	-51.00	58.90	-81.86	areal	-10584	-4817	6943
16:29:24.276 -> euler	-50.22	58.98	-82.01	areal	-10460	-5029	6979
16:29:24.276 -> euler	-49.43	59.04	-82.13	areal	-10322	-5229	7007
16:29:24.314 -> euler	-48.60	59.09	-82.21	areal	-10176	-5414	7025
16:29:24.314 -> euler	-47.65	59.11	-82.27	areal	-10031	-5597	7029
16:29:24.314 -> euler	-46.55	59.12	-82.29	areal	-9879	-5777	7021
16:29:24.314 -> euler	-45.33	59.11	-82.30	areal	-9711	-5944	7009
16:29:24.347 -> euler	-43.96	59.11	-82.27	areal	-9532	-6103	6997
16:29:24.347 -> euler	-42.50	59.09	-82.19	areal	-9353	-6246	6987
16:29:24.347 -> euler	-41.04	59.07	-82.09	areal	-9182	-6370	6969
16:29:24.381 -> euler	-39.62	59.05	-81.96	areal	-9030	-6493	6940
16:29:24.381 -> euler	-38.27	59.04	-81.81	areal	-8885	-6633	6907
16:29:24.381 -> euler	-36.94	59.03	-81.65	areal	-8725	-6787	6873
16:29:24.425 -> euler	-35.56	59.02	-81.44	areal	-8546	-6958	6847
16:29:24.425 -> euler	-34.12	59.01	-81.23	areal	-8355	-7131	6831
16:29:24.425 -> euler	-32.61	59.00	-80.97	areal	-8157	-7295	6818
16:29:24.425 -> euler	-31.08	58.99	-80.70	areal	-7958	-7431	6802
16:29:24.425 -> euler	-29.61	58.97	-80.42	areal	-7776	-7546	6783
16:29:24.475 -> euler	-28.21	58.96	-80.12	areal	-7621	-7646	6756
16:29:24.475 -> euler	-26.93	58.95	-79.79	areal	-7452	-7741	6720
16:29:24.475 -> euler	-25.70	58.96	-79.45	areal	-7185	-7816	6704
16:29:24.475 -> euler	-24.41	58.92	-79.06	areal	-6981	-7907	6685
16:29:24.475 -> euler	-23.05	58.90	-78.61	areal	-6803	-7961	6654
16:29:24.513 -> euler	-21.62	58.86	-78.12	areal	-6609	-8028	6630
16:29:24.513 -> euler	-20.08	58.81	-77.57	areal	-6410	-8052	6612
16:29:24.513 -> euler	-18.35	58.73	-76.94	areal	-6127	-8125	6583
16:29:24.513 -> euler	-16.50	58.63	-76.27	areal	-5869	-8210	6535
16:29:24.547 -> euler	-14.56	58.50	-75.55	areal	-5592	-8333	6463
16:29:24.547 -> euler	-12.54	58.33	-74.80	areal	-5368	-8472	6394
16:29:24.547 -> euler	-10.56	58.15	-74.02	areal	-5134	-8645	6340
16:29:24.587 -> euler	-8.69	57.91	-73.26	areal	-5032	-8743	6312
16:29:24.587 -> euler	-6.82	57.68	-72.48	areal	-4836	-8787	6278
16:29:24.587 -> euler	-4.77	57.40	-71.68	areal	-4589	-8858	6265
16:29:24.587 -> euler	-2.45	57.10	-70.89	areal	-4183	-8877	6244
16:29:24.625 -> euler	0.07	56.73	-70.08	areal	-3891	-8934	6200
16:29:24.625 -> euler	2.58	56.34	-69.28	areal	-3594	-9029	6124
16:29:24.625 -> euler	4.98	55.92	-68.51	areal	-3314	-9124	6034
16:29:24.625 -> euler	7.18	55.50	-67.77	areal	-3101	-9203	5957
16:29:24.662 -> euler	9.30	55.03	-67.09	areal	-2895	-9266	5891
16:29:24.662 -> euler	11.43	54.58	-66.42	areal	-2677	-9310	5838
16:29:24.662 -> euler	13.58	54.11	-65.79	areal	-2459	-9311	5788
16:29:24.662 -> euler	15.73	53.64	-65.19	areal	-2233	-9272	5728
16:29:24.697 -> euler	17.80	53.17	-64.63	areal	-2015	-9210	5651
16:29:24.697 -> euler	19.78	52.71	-64.09	areal	-1811	-9160	5556
16:29:24.697 -> euler	21.65	52.27	-63.56	areal	-1627	-9134	5453
16:29:24.737 -> euler	23.43	51.85	-63.06	areal	-1450	-9123	5354
16:29:24.737 -> euler	25.14	51.43	-62.58	areal	-1270	-9118	5268
16:29:24.737 -> euler	26.77	51.05	-62.12	areal	-1076	-9115	5197
16:29:24.737 -> euler	28.33	50.70	-61.70	areal	-871	-9089	5134
16:29:24.777 -> euler	29.80	50.37	-61.30	areal	-658	-9027	5068
16:29:24.777 -> euler	31.17	50.05	-60.93	areal	-443	-8933	4998
16:29:24.777 -> euler	32.47	49.76	-60.57	areal	-235	-8846	4918
16:29:24.777 -> euler	33.72	49.47	-60.24	areal	-35	-8777	4839
16:29:24.814 -> euler	34.97	49.19	-59.94	areal	157	-8716	4767
16:29:24.814 -> euler	36.20	48.92	-59.65	areal	346	-8658	4706
16:29:24.814 -> euler	37.41	48.66	-59.39	areal	533	-8592	4659
16:29:24.814 -> euler	38.61	48.41	-59.14	areal	724	-8491	4630
16:29:24.857 -> euler	39.77	48.14	-58.91	areal	903	-8344	4616
16:29:24.857 -> euler	40.90	47.88	-58.67	areal	1074	-8178	4606
16:29:24.857 -> euler	42.02	47.61	-58.44	areal	1240	-8015	4595
16:29:24.857 -> euler	43.13	47.31	-58.21	areal	1409	-7876	4569
16:29:24.898 -> euler	44.24	47.02	-57.98	areal	1589	-7780	4530
16:29:24.898 -> euler	45.35	46.70	-57.75	areal	1773	-7728	4480
16:29:24.898 -> euler	46.46	46.39	-57.54	areal	1956	-7690	4426
16:29:24.898 -> euler	47.61	46.06	-57.37	areal	2142	-7652	4376
16:29:24.935 -> euler	48.78	45.74	-57.23	areal	2319	-7604	4334
16:29:24.935 -> euler	49.99	45.40	-57.13	areal	2485	-7538	4305
16:29:24.935 -> euler	51.21	45.07	-57.05	areal	2655	-7436	4288
16:29:24.935 -> euler	52.40	44.75	-57.01	areal	2816	-7317	4279
16:29:24.975 -> euler	53.52	44.45	-56.99	areal	2963	-7191	4273
16:29:24.975 -> euler	54.84	44.14	-57.00	areal	3261	-7108	4214
16:29:24.975 -> euler	57.01	43.84	-57.06	areal	3530	-6926	4204
16:29:24.975 -> euler	59.28	43.57	-57.13	areal	3897	-6671	4178
16:29:25.016 -> euler	61.40	43.34	-57.20	areal	4127	-6396	4151
16:29:25.016 -> euler	63.05	43.15	-57.25	areal	4265	-6150	4139
16:29:25.016 -> euler	64.12	43.02	-57.23	areal	4366	-5959	4148
16:29:25.016 -> euler	64.76	42.92	-57.13	areal	4399	-5819	4186
16:29:25.056 -> euler	65.16	42.84	-56.95	areal	4395	-5719	4239
16:29:25.056 -> euler	65.44	42.77	-56.73	areal	4384	-5635	4290
16:29:25.056 -> euler	65.74	42.70	-56.44	areal	4362	-5560	4336
16:29:25.056 -> euler	66.12	42.61	-56.10	areal	4341	-5503	4378
16:29:25.095 -> euler	66.63	42.50	-55.74	areal	4339	-5452	4402
16:29:25.095 -> euler	67.25	42.37	-55.36	areal	4364	-5412	4402
16:29:25.095 -> euler	67.99	42.23	-54.94	areal	4425	-5394	4374
16:29:25.095 -> euler	68.85	42.07	-54.50	areal	4526	-5390	4320
16:29:25.135 -> euler	69.75	41.92	-54.04	areal	4634	-5381	4248
16:29:25.135 -> euler	70.75	41.77	-53.56	areal	4766	-5374	4166
16:29:25.135 -> euler	71.80	41.61	-53.05	areal	4921	-5358	4079
16:29:25.135 -> euler	72.96	41.47	-52.54	areal	5048	-5325	3997
16:29:25.177 -> euler	74.21	41.33	-52.02	areal	5226	-5222	3930
16:29:25.177 -> euler	75.52	41.21	-51.48	areal	5331	-5088	3867
16:29:25.177 -> euler	76.86	41.08	-50.96	areal	5419	-4911	3812
16:29:25.177 -> euler	78.27	40.94	-50.45	areal	5283	-4688	3757
16:29:25.217 -> euler	79.79	40.81	-49.88	areal	5612	-4539	3689
16:29:25.217 -> euler	81.30	40.67	-49.34	areal	5598	-4368	3637
16:29:25.217 -> euler	82.76	40.52	-48.79	areal	5722	-4223	3573
16:29:25.217 -> euler	84.14	40.36	-48.25	areal	5865	-4171	3508
16:29:25.263 -> euler	85.42	40.23	-47.71	areal	5897	-4005	3461
16:29:25.263 -> euler	86.66	40.08	-47.19	areal	6072	-4005	3408
16:29:25.263 -> euler	87.87	39.95	-46.70	areal	6066	-3897	3388
16:29:25.263 -> euler	89.08	39.84	-46.22	areal	6195	-3762	3351
16:29:25.263 -> euler	90.18	39.75	-45.76	areal	6140	-3497	3321
16:29:25.297 -> euler	91.19	39.63	-45.33	areal	6159	-3348	3259
16:29:25.297 -> euler	92.09	39.53	-44.90	areal	6153	-3197	3199
16:29:25.297 -> euler	92.91	39.40	-44.49	areal	6085	-3075	3161
16:29:25.338 -> euler	93.67	39.27	-44.05	areal	6105	-2973	3114
16:29:25.338 -> euler	94.38	39.14	-43.64	areal	5997	-2861	3076
16:29:25.338 -> euler	95.10	38.99	-43.22	areal	6037	-2801	3029
16:29:25.338 -> euler	95.80	38.83	-42.81	areal	5997	-2691	2995
16:29:25.377 -> euler	96.47	38.68	-42.39	areal	6025	-2618	2961
16:29:25.377 -> euler	97.12	38.51	-41.99	areal	6035	-2529	2924
16:29:25.377 -> euler	97.78	38.32	-41.60	areal	6066	-2457	2882
16:29:25.377 -> euler	98.43	38.13	-41.22	areal	6065	-2388	2842
16:29:25.418 -> euler	99.08	37.94	-40.85	areal	6085	-2330	2802
16:29:25.418 -> euler	99.73	37.73	-40.51	areal	6065	-2267	2765
16:29:25.418 -> euler	100.39	37.52	-40.15	areal	6042	-2201	2729
16:29:25.418 -> euler	101.06	37.31	-39.81	areal	6016	-2127	2693
16:29:25.463 -> euler	101.73	37.08	-39.46	areal	5979	-2043	2656
16:29:25.463 -> euler	102.36	36.86	-39.12	areal	5942	-1957	2623
16:29:25.463 -> euler	102.96	36.63	-38.76	areal	5907	-1882	2588
16:29:25.463 -> euler	103.50	36.40	-38.41	areal	5860	-1810	2556
16:29:25.463 -> euler	103.97	36.17	-38.04	areal	5838	-1757	2519
16:29:25.497 -> euler	104.40	35.93	-37.66	areal	5807	-1701	2483
16:29:25.497 -> euler	104.78	35.68	-37.27	areal	5719	-1650	2450
16:29:25.497 -> euler	105.14	35.42	-36.87	areal	5645	-1628	2411
16:29:25.535 -> euler	105.47	35.15	-36.47	areal	5607	-1619	2363
16:29:25.535 -> euler	105.79	34.89	-36.04	areal	5535	-1607	2321
16:29:25.535 -> euler	106.10	34.62	-35.61	areal	5485	-1606	2274
16:29:25.535 -> euler	106.41	34.34	-35.16	areal	5445	-1606	2224
16:29:25.576 -> euler	106.70	34.06	-34.71	areal	5373	-1600	2176
16:29:25.576 -> euler	106.99	33.78	-34.24	areal	5355	-1581	2126
16:29:25.576 -> euler	107.27	33.49	-33.76	areal	5331	-1552	2076
16:29:25.576 -> euler	107.54	33.20	-33.27	areal	5295	-1514	2026
16:29:25.617 -> euler	107.81	32.91	-32.78	areal	5263	-1494	1974
16:29:25.617 -> euler	108.05	32.61	-32.29	areal	5224	-1510	1925
16:29:25.617 -> euler	108.30	32.30	-31.79	areal	5209	-1562	1878
16:29:25.617 -> euler	108.54	31.99	-31.29	areal	5215	-1632	1828
16:29:25.664 -> euler	108.78	31.70	-30.78	areal	5233	-1674	1781
16:29:25.664 -> euler	109.01	31.42	-30.28	areal	5241	-1664	1735
16:29:25.664 -> euler	109.19	31.16	-29.78	areal	5233	-1609	1691
16:29:25.664 -> euler	109.31	30.91	-29.29	areal	5205	-1536	1647
16:29:25.664 -> euler	109.37	30.66	-28.82	areal	5153	-1478	1600
16:29:25.706 -> euler	109.39	30.39	-28.37	areal	5087	-1464	1548
16:29:25.706 -> euler	109.36	30.14	-27.91	areal	5033	-1503	1490
16:29:25.706 -> euler	109.34	29.87	-27.49	areal	4995	-1566	1427
16:29:25.706 -> euler	109.32	29.61	-27.06	areal	4972	-1634	1365
16:29:25.744 -> euler	109.34	29.36	-26.66	areal	4938	-1668	1307
16:29:25.744 -> euler	109.38	29.11	-26.26	areal	4916	-1697	1250
16:29:25.744 -> euler	109.45	28.89	-25.88	areal	4893	-1687	1201
16:29:25.744 -> euler	109.57	28.68	-25.53	areal	4867	-1638	1167
16:29:25.787 -> euler	109.71	28.47	-25.19	areal	4836	-1572	1148
16:29:25.787 -> euler	109.87	28.26	-24.87	areal	4797	-1502	1124
16:29:25.787 -> euler	110.03	28.05	-24.57	areal	4730	-1465	1092
16:29:25.787 -> euler	110.17	27.84	-24.29	areal	4667	-1445	1047
16:29:25.826 -> euler	110.30	27.62	-24.01	areal	4614	-1435	984
16:29:25.826 -> euler	110.42	27.42	-23.76	areal	4570	-1436	919
16:29:25.826 -> euler	110.55	27.21	-23.51	areal	4537	-1437	862
16:29:25.826 -> euler	110.66	27.01	-23.27	areal	4487	-1424	815
16:29:25.872 -> euler	110.77	26.82	-23.04	areal	4399	-1382	775
16:29:25.872 -> euler	110.87	26.63	-22.82	areal	4284	-1308	744
16:29:25.872 -> euler	110.95	26.42	-22.60	areal	4166	-1212	723
16:29:25.872 -> euler	110.99	26.20	-22.37	areal	4075	-1129	702
16:29:25.872 -> euler	110.98	25.95	-22.13	areal	4009	-1080	679
16:29:25.907 -> euler	110.92	25.68	-21.89	areal	3965	-1059	656
16:29:25.907 -> euler	110.83	25.39	-21.65	areal	3933	-1053	629
16:29:25.907 -> euler	110.72	25.08	-21.41	areal	3907	-1055	603
16:29:25.945 -> euler	110.62	24.76	-21.17	areal	3879	-1061	581
16:29:25.945 -> euler	110.55	24.42	-20.94	areal	3843	-1061	562
16:29:25.945 -> euler	110.51	24.07	-20.72	areal	3809	-1051	550
16:29:25.945 -> euler	110.52	23.71	-20.50	areal	3804	-1055	535
16:29:25.979 -> euler	110.57	23.33	-20.29	areal	3840	-1079	512
16:29:25.979 -> euler	110.65	22.96	-20.09	areal	3866	-1072	486
16:29:25.979 -> euler	110.73	22.60	-19.91	areal	3830	-1013	464
16:29:26.026 -> euler	110.79	22.23	-19.73	areal	3766	-961	448
16:29:26.026 -> euler	110.84	21.87	-19.57	areal	3698	-895	445
16:29:26.026 -> euler	110.87	21.49	-19.41	areal	3654	-847	423
16:29:26.026 -> euler	110.88	21.11	-19.25	areal	3607	-838	376
16:29:26.026 -> euler	110.88	20.73	-19.10	areal	3572	-838	322
16:29:26.068 -> euler	110.90	20.35	-18.95	areal	3539	-830	270
16:29:26.068 -> euler	110.93	19.98	-18.82	areal	3496	-808	227
16:29:26.068 -> euler	110.96	19.61	-18.69	areal	3440	-770	195
16:29:26.068 -> euler	111.01	19.25	-18.56	areal	3381	-707	167
16:29:26.107 -> euler	111.04	18.89	-18.43	areal	3325	-636	142
16:29:26.107 -> euler	111.08	18.52	-18.31	areal	3277	-590	126
16:29:26.107 -> euler	111.11	18.16	-18.18	areal	3253	-555	110
16:29:26.107 -> euler	111.14	17.80	-18.06	areal	3244	-521	97
16:29:26.148 -> euler	111.17	17.44	-17.94	areal	3239	-493	84
16:29:26.148 -> euler	111.21	17.09	-17.83	areal	3228	-466	69
16:29:26.148 -> euler	111.24	16.75	-17.72	areal	3207	-436	56
16:29:26.148 -> euler	111.29	16.42	-17.62	areal	3180	-400	43
16:29:26.188 -> euler	111.34	16.10	-17.52	areal	3152	-361	31
16:29:26.188 -> euler	111.37	15.79	-17.44	areal	3128	-318	19
16:29:26.188 -> euler	111.38	15.49	-17.35	areal	3104	-284	9
16:29:26.188 -> euler	111.37	15.19	-17.26	areal	3071	-261	0
16:29:26.222 -> euler	111.33	14.92	-17.19	areal	3041	-248	-10
16:29:26.222 -> euler	111.25	14.65	-17.10	areal	3016	-246	-22
16:29:26.222 -> euler	111.16	14.40	-17.01	areal	2996	-255	-30
16:29:26.222 -> euler	111.05	14.16	-16.93	areal	2983	-267	-36
16:29:26.264 -> euler	110.94	13.94	-16.83	areal	2983	-268	-43
16:29:26.264 -> euler	110.82	13.73	-16.73	areal	2989	-254	-50
16:29:26.264 -> euler	110.69	13.54	-16.63	areal	2995	-237	-61
16:29:26.264 -> euler	110.56	13.37	-16.54	areal	3004	-239	-73
16:29:26.309 -> euler	110.41	13.21	-16.44	areal	3017	-245	-85
16:29:26.309 -> euler	110.25	13.07	-16.36	areal	3025	-243	-93
16:29:26.309 -> euler	110.08	12.95	-16.28	areal	3027	-241	-97
16:29:26.309 -> euler	109.90	12.83	-16.20	areal	3036	-238	-100
16:29:26.354 -> euler	109.72	12.74	-16.13	areal	3045	-246	-100
16:29:26.354 -> euler	109.54	12.66	-16.06	areal	3033	-253	-98
16:29:26.354 -> euler	109.38	12.59	-16.00	areal	3005	-258	-94
16:29:26.354 -> euler	109.24	12.55	-15.95	areal	2967	-258	-86
16:29:26.354 -> euler	109.12	12.50	-15.90	areal	2927	-258	-79
16:29:26.395 -> euler	109.02	12.48	-15.86	areal	2881	-249	-73
16:29:26.395 -> euler	108.95	12.47	-15.81	areal	2827	-261	-70
16:29:26.395 -> euler	108.89	12.45	-15.77	areal	2777	-273	-66
16:29:26.395 -> euler	108.86	12.46	-15.72	areal	2731	-284	-62
16:29:26.437 -> euler	108.82	12.47	-15.66	areal	2680	-291	-57
16:29:26.437 -> euler	108.80	12.49	-15.60	areal	2623	-298	-51
16:29:26.437 -> euler	108.76	12.53	-15.54	areal	2564	-299	-52
16:29:26.437 -> euler	108.73	12.57	-15.46	areal	2512	-306	-59
16:29:26.474 -> euler	108.72	12.62	-15.38	areal	2477	-311	-68
16:29:26.474 -> euler	108.73	12.67	-15.29	areal	2458	-331	-78
16:29:26.474 -> euler	108.76	12.73	-15.19	areal	2425	-363	-86
16:29:26.474 -> euler	108.80	12.79	-15.09	areal	2385	-394	-94
16:29:26.516 -> euler	108.86	12.87	-14.97	areal	2335	-428	-99
16:29:26.516 -> euler	108.91	12.95	-14.84	areal	2297	-454	-108
16:29:26.516 -> euler	108.93	13.05	-14.69	areal	2293	-473	-114
16:29:26.516 -> euler	108.97	13.16	-14.52	areal	2322	-477	-122
16:29:26.555 -> euler	109.00	13.28	-14.34	areal	2345	-456	-136
16:29:26.555 -> euler	109.05	13.41	-14.17	areal	2351	-424	-154
16:29:26.555 -> euler	109.11	13.55	-14.00	areal	2358	-408	-165
16:29:26.555 -> euler	109.19	13.69	-13.82	areal	2358	-412	-165
16:29:26.596 -> euler	109.34	13.84	-13.64	areal	2352	-426	-166
16:29:26.596 -> euler	109.57	13.98	-13.48	areal	2348	-434	-166
16:29:26.596 -> euler	109.88	14.13	-13.32	areal	2347	-427	-163
16:29:26.596 -> euler	110.20	14.29	-13.16	areal	2340	-403	-160
16:29:26.634 -> euler	110.43	14.45	-12.99	areal	2329	-392	-161
16:29:26.634 -> euler	110.52	14.60	-12.82	areal	2312	-411	-168
16:29:26.634 -> euler	110.53	14.75	-12.65	areal	2303	-445	-181
16:29:26.634 -> euler	110.52	14.89	-12.48	areal	2308	-479	-193
16:29:26.676 -> euler	110.51	15.03	-12.29	areal	2324	-513	-203
16:29:26.676 -> euler	110.53	15.16	-12.12	areal	2338	-543	-208
16:29:26.676 -> euler	110.64	15.29	-11.94	areal	2343	-572	-203
16:29:26.676 -> euler	110.81	15.42	-11.79	areal	2346	-597	-191
16:29:26.712 -> euler	111.03	15.55	-11.63	areal	2345	-621	-173
16:29:26.712 -> euler	111.25	15.67	-11.48	areal	2337	-649	-156
16:29:26.712 -> euler	111.48	15.79	-11.33	areal	2333	-683	-145
16:29:26.712 -> euler	111.71	15.91	-11.19	areal	2329	-710	-135
16:29:26.757 -> euler	111.95	16.04	-11.05	areal	2330	-736	-127
16:29:26.757 -> euler	112.20	16.17	-10.91	areal	2338	-756	-119
16:29:26.757 -> euler	112.48	16.31	-10.78	areal	2348	-774	-111
16:29:26.757 -> euler	112.77	16.45	-10.65	areal	2361	-788	-104
16:29:26.798 -> euler	113.04	16.61	-10.53	areal	2379	-802	-99
16:29:26.798 -> euler	113.29	16.77	-10.41	areal	2400	-821	-96
16:29:26.798 -> euler	113.53	16.94	-10.31	areal	2419	-838	-95
16:29:26.798 -> euler	113.75	17.11	-10.21	areal	2443	-857	-95
16:29:26.837 -> euler	113.97	17.29	-10.14	areal	2470	-873	-95
16:29:26.837 -> euler	114.20	17.49	-10.07	areal	2500	-890	-91
16:29:26.837 -> euler	114.44	17.69	-10.01	areal	2525	-906	-88
16:29:26.837 -> euler	114.68	17.91	-9.96	areal	2544	-925	-84
16:29:26.876 -> euler	114.88	18.13	-9.94	areal	2554	-952	-78
16:29:26.876 -> euler	115.05	18.37	-9.93	areal	2560	-985	-71
16:29:26.876 -> euler	115.18	18.62	-9.93	areal	2561	-1027	-61
16:29:26.876 -> euler	115.27	18.89	-9.93	areal	2561	-1078	-52
